Date,User,Message
2020-09-12 19:39,유저13,"실습을 제외하면 1시부터 4시까지이고, 그 중 이론수업 후 pbl 이어지는 거니까 대략 오후 3;30-5시 사이에 정기적으로 회의를 한다 이렇게 적어도 될 거 같구요 ! 아니면 수업 시간 외에 시간 정해서 정기회의 시간 적어내도 괜찮구요 .. 그 외 사항은 말 조금 바꿔서 비슷하게 적어내면 될 거 같은데 제가 너무 답을 늦게해서 .. 혹시 이미 다 하셨을까요 ㅜㅜ.."
2020-09-12 19:40,유저11,아직 안 적었어요! 논의가 필요할 것 같아서
2020-09-12 19:40,유저11,다들 연락이 되시는 시간대 여쭤보고
2020-09-12 19:40,유저11,진행하는 게 낫겠다 싶어서요 :):)
2020-09-12 19:40,유저13,"앗 네 !! 다행이에용 ,, ㅎㅎ"
2020-09-12 19:40,유저11,다들 내일 언제가 편하신가용!!!
2020-09-12 19:40,유저11,이모티콘
2020-09-12 19:41,유저13,"저는 하루종일 괜찮기는 한데, 오후 6시까지 알바가 있어서 답이 아주 조금 느릴 수는 있습니다 ! 근데 손님 없으면 알바하면서 핸드폰 잘 하긴해요 !!"
2020-09-12 19:42,유저11,저도 내일 하루종일 괜찮아요! 다른 분들은요??
2020-09-12 19:43,유저12,저두 상관 없어요!
2020-09-12 19:44,유저22,저두 상관 없습니다!
2020-09-12 19:45,유저9,저는 내일 낮에 일정이 있어서 저녁부터 시간이 괜찮을 것 같네요 ㅠㅠ
2020-09-12 19:45,유저11,그럼 저녁 언제쯤이 좋을까요??
2020-09-12 19:45,유저10,8시 어떠세요?!
2020-09-12 19:45,유저11,"음........... 9시는 너무 늦나요,,?? 7~8시는 식사하실 것 같아서..."
2020-09-12 19:45,유저11,헉
2020-09-12 19:45,유저11,8시도 전 좋아요!
2020-09-12 19:45,유저10,앗 사실 저는 다 괜찮아요
2020-09-12 19:45,유저10,~~
2020-09-12 19:45,유저13,8시도 9시도 모두 괜찮습니다 !!
2020-09-12 19:45,유저11,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 흐음흐음
2020-09-12 19:46,유저11,그럼 8시 반으로! 할까요??
2020-09-12 19:46,유저11,😊
2020-09-12 19:46,유저13,ㅋㅋㅋㅋㅋ 넵 !! 내일 8시 30분으로 알고있겠습니당 !!
2020-09-12 19:47,유저9,넵!!! 알겠습니다! 감사합니다🙏🏻🙏🏻
2020-09-12 19:51,유저22,낼 8시반에 오겠습니다!!
2020-09-12 19:51,유저10,네!
2020-09-13 20:30,유저11,저희 논의 지금 하나요!??
2020-09-13 20:30,유저9,넵!!
2020-09-13 20:30,유저13,넹 !!
2020-09-13 20:30,유저12,넵넵
2020-09-13 20:30,유저11,넵! 아 그 유저13선배님 혹시
2020-09-13 20:30,유저11,성 알려주실 수 있으세요..??
2020-09-13 20:30,유저13,앗 허유저13입니다 !’
2020-09-13 20:30,유저11,이름에 성을 못 적었어요
2020-09-13 20:30,유저11,감사합니다!
2020-09-13 20:31,유저11,저희 일단
2020-09-13 20:31,유저11,조 이름부터 정해야할 것 같은데
2020-09-13 20:31,유저11,조 이름 뭐할까요..ㅎㅎㅎㅎ
2020-09-13 20:31,유저13,"깔끔하게 가실 건가요 재밌게 ,, 귀엽게 가실 건가요 ? ,,ㅎ"
2020-09-13 20:31,유저11,ㅋㅋㅋㅋㅋㅋㅋ 어느쪽이 좋으세요??
2020-09-13 20:32,유저22,반반 섞어섴ㅋㅋㅋ
2020-09-13 20:32,유저13,약간 상관없을 거 같은 교수님이신 거 같아서 ㅋㅋㅋㅋㅋㅋ ㅎㅅㅎ
2020-09-13 20:33,유저22,하나 생각난거 말씀드려도 될까요...?
2020-09-13 20:33,유저11,네네!!!
2020-09-13 20:33,유저12,편하게 올려주세요ㅋㅎㅋㅎㅎㅋ
2020-09-13 20:33,유저10,네 ~~
2020-09-13 20:33,유저13,넹 !!
2020-09-13 20:33,유저22,디비는 자유
2020-09-13 20:33,유저11,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020-09-13 20:33,유저13,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 도비 
2020-09-13 20:33,유저12,아
2020-09-13 20:33,유저10,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ오
2020-09-13 20:33,유저22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020-09-13 20:33,유저12,ㅋㅋㅋㅋㅋㅋㅋㅋ
2020-09-13 20:33,유저9,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020-09-13 20:33,유저10,ㅋㅋㅋㅋㅋㅋ아
2020-09-13 20:33,유저11,도비에서 따오셨구나
2020-09-13 20:33,유저9,좋네요
2020-09-13 20:33,유저11,아예
2020-09-13 20:33,유저11,디비는 자유예요까지 할까요
2020-09-13 20:33,유저22,넵넵
2020-09-13 20:33,유저11,예요도 붙여섴ㅋㅋㅋㅋ
2020-09-13 20:33,유저13,아니면 is free 로 가도
2020-09-13 20:33,유저13,될 거 같아요 ㅋㅋㅋㅋㅋㅋㅋ
2020-09-13 20:33,유저10,오
2020-09-13 20:33,유저11,오 좋네여
2020-09-13 20:34,유저12,ㅋㅋㅋㅋㅋㅋㅋㅋDB is free
2020-09-13 20:34,유저10,ㅋㅋㅋㅋㄱㅋㅋ좋아여
2020-09-13 20:34,유저11,그럼 DB is free로 갈까요?
2020-09-13 20:34,유저22,뭔가 한글로 하면 더 귀엽구 영어로하면 깔끔하네요
2020-09-13 20:34,유저12,디비 is free
2020-09-13 20:34,유저13,한글도 좋아서 상관 없어용 !!
2020-09-13 20:34,유저12,는
2020-09-13 20:34,유저12,별륜가요
2020-09-13 20:35,유저13,db is free 보다 디비 is free 가 느낌 사는 거 같긴 해요 !!
2020-09-13 20:35,유저22,DB는자유예요
2020-09-13 20:35,유저22,DB: 디비 도비 중의적 표현
2020-09-13 20:35,유저9,한글이 들어간게 확실히 더 좋네용
2020-09-13 20:35,유저11,네 맞아요! 한글 들어간 게 귀여운 것 같아요
2020-09-13 20:36,유저22,그쵸?
2020-09-13 20:36,유저11,그럼..
2020-09-13 20:36,유저11,DB는 자유예요로 가나요??
2020-09-13 20:37,유저22,앞에 영어랑 한글 중에 어떤게 좋아보이나요?
2020-09-13 20:38,유저13,디비 is free 가 더 느낌은 사는 거 같고 DB는자유예요 이건 db가 두가지 모두 발음 되는 부분이 진짜 좋은 거 같아요
2020-09-13 20:38,유저13,"결론은 뭐 크게 상관 없을 거 같다느 ㄴ,,"
2020-09-13 20:38,유저13,"못 정하시겠다면 익명 투표라도 할까요 ?,,"
2020-09-13 20:38,유저10,그럼 끌리는 걸로 하나씩
2020-09-13 20:38,유저9,제가 빠르게 만들어올게용
2020-09-13 20:38,유저22,오 좋아요
2020-09-13 20:38,유저10,말해볼까요
2020-09-13 20:38,유저9,톡게시판 '투표': 팀명
2020-09-13 20:38,유저10,오 감사합니당
2020-09-13 20:39,유저13,그러면 DB는 자유예요 로 !!
2020-09-13 20:40,유저10,넵
2020-09-13 20:40,유저22,넵!
2020-09-13 20:40,유저11,넵 그럼 DB는 자유예요ㅔ로 적을게요!
2020-09-13 20:40,유저9,넵!!
2020-09-13 20:40,유저13,그 다음에는 조 소개인데 
2020-09-13 20:42,유저13,"... 왜 DB는 자유일까요 ..?.. 조 이름이랑 대충 끼워 맞추고 싶은데 말씀하신 DB가 도비랑 디비 둘 다 된다는 거 빼고는 딱히 떠오르는 게 없어서 ,,"
2020-09-13 20:42,유저9,자유로운 DB 학습을 추구합니다
2020-09-13 20:42,유저9,이런거 어떨까요 ㅎ.ㅎ...
2020-09-13 20:42,유저22,오 깔끔한데요
2020-09-13 20:44,유저11,한 줄 소개 좋은 것 같아요!
2020-09-13 20:44,유저13,"해방이나 퇴사 st라 그 느낌을 살리고 싶기는 한데 말이 안 만들어져서 ,, 말씀하신 게 깔끔하게 괜찮은 거 같아요 !!"
2020-09-13 20:44,유저22,도비처럼 자유로운 DB 학습 추구
2020-09-13 20:46,유저10,괜찮은 거 같아요!
2020-09-13 20:46,유저13,넹 좋아요 ! 그렇게 조 소개 적을까요 ?
2020-09-13 20:46,유저9,넵넵!
2020-09-13 20:46,유저11,도비처럼 자유로운 DB 학습을 추구합니다!
2020-09-13 20:46,유저11,라고 적을게요!
2020-09-13 20:46,유저13,좋아요 !!!
2020-09-13 20:46,유저11,조 규칙은
2020-09-13 20:46,유저12,넹넹!!
2020-09-13 20:46,유저13,조규칙에서 정기 회의 시간을 수업 pbl 시간으로 적을지 아니면 따로 추가해서 적을지
2020-09-13 20:47,유저11,예시에서 조금 변형해서 채워도 될 것 같은데!
2020-09-13 20:47,유저11,네네
2020-09-13 20:47,유저13,맞아요 !! 
2020-09-13 20:47,유저13,"의견이 궁금해서 ,,!!"
2020-09-13 20:47,유저11,음 수업시간으로 적을까요?
2020-09-13 20:47,유저11,그리고 추가적인 회의가 필요하면 논의 후 결정한다고 적으면 될 것 같아요
2020-09-13 20:48,유저12,ㄴ
2020-09-13 20:48,유저22,네 좋아요
2020-09-13 20:48,유저12,넵넵
2020-09-13 20:48,유저11,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2020-09-13 20:48,유저11,ㄴ이라는 줄
2020-09-13 20:48,유저10,ㅋㅋㅋㅋㅋㅋㅋㅋ
2020-09-13 20:48,유저9,좋습니당
2020-09-13 20:48,유저13,ㅋㅋㅋㅋㅋㅋㅋㅋ 저도 노라는 줄 아랑썽요 ㅜ 수업시간은 2:30 - 4:00 쯤 맞나요 ?
2020-09-13 20:48,유저10,1시간 반 맞습니다!
2020-09-13 20:48,유저22,네네
2020-09-13 20:48,유저22,1시간반!
2020-09-13 20:48,유저13,한시부터 수업인데
2020-09-13 20:49,유저13,"이론 1시간 30분 수업하고 pbl 1시간 30분 수업하는 게 아니었군용 ,,ㅎㅅㅎ"
2020-09-13 20:49,유저13,잘못 알고 있었어요 ㅠ
2020-09-13 20:49,유저13,아
2020-09-13 20:49,유저13,한시 반이라고 봤어요
2020-09-13 20:49,유저11,1시간 반 2시 반부터 맞아요!
2020-09-13 20:49,유저10,어 이게 맞지 않나요?!
2020-09-13 20:49,유저22,1시간반 이론수업하고 1시간반 pbl활동으로 알고 있습니당...
2020-09-13 20:49,유저10,넵
2020-09-13 20:49,유저9,그럼 저희 만약 오프라인까지 하게 되면 저렇게 3시간 수업 후에
2020-09-13 20:50,유저9,2시간 실습이 더해지는거죠...?!
2020-09-13 20:50,유저11,회의 불참이나 지각 관련해서 적어야하는데 뭐로 할까욥
2020-09-13 20:50,유저11,네네 ㅔ맞아요!
2020-09-13 20:50,유저22,네네!
2020-09-13 20:50,유저13,30분 쉬고 이어지는 걸로 기억해용 ㅜㅜ
2020-09-13 20:50,유저9,아하 감사합니다 ㅠㅠ
2020-09-13 20:50,유저22,아하
2020-09-13 20:51,유저13,"참석한 인원들의 의견을 우선시 한다 좋은데 너무 베끼는 티 나려나요 ,,ㅎㅎ"
2020-09-13 20:51,유저9,"회의 불참 항목은 앞에다가
사전에 고지 없이 회의에 무단으로 불참하거나,  
요런거 붙이면 좋을 것 같아요"
2020-09-13 20:51,유저11,넵 그럼
2020-09-13 20:51,유저22,오 좋습니당
2020-09-13 20:51,유저12,좋아요 좋아요!!
2020-09-13 20:51,유저11,"사전 고지 없이 회의에 무단 불참하는 경우, 조별 상호평가 시에 불이익을 준다.로 할까요,,"
2020-09-13 20:52,유저13,넹 좋아요
2020-09-13 20:52,유저9,넵!!
2020-09-13 20:52,유저11,"너무 다 복붙하낰ㅋ,,ㅎㅎ"
2020-09-13 20:52,유저9,"팀내 의사결정은 구성원의 과반수(6명 중 4명 이상)이 찬성해야하며, 회의 불참자는 당일 의사결정에서 제외한다."
2020-09-13 20:52,유저9,뭐 이런 느낌이면
2020-09-13 20:52,유저9,많이 수정된 느낌일 것 같아요
2020-09-13 20:53,유저13,"완벽하다고 생각합니다,,"
2020-09-13 20:53,유저11,넵 적었습니다!
2020-09-13 20:54,유저9,"과반수(6명 중 4명 이상)이 => 
과반수(6명 중 4명 이상)가"
2020-09-13 20:54,유저9,이렇게 되어야겠네요 ㅠㅠ
2020-09-13 20:54,유저11,팀원 역할의 경우 과제 단위로 유동적 조율이 가능하다.
2020-09-13 20:55,유저9,"조 규칙 마지막 항목은
""추후 회의를 통해 본 규칙에 명시되지 않은 항목을 추가할 수 있다""  이런거 적으면 좋을 것 같아욤"
2020-09-13 20:55,유저11,네네 좋아요!
2020-09-13 20:55,유저9,좋습니다!!
2020-09-13 20:55,유저22,오 좋아요~
2020-09-13 20:55,유저13,좋아용 !!
2020-09-13 20:55,유저13,그럼 문제해결 전략으로 넘어가볼까요 ..?!
2020-09-13 20:55,유저11,더 규칙에 넣을 사항이 있을까요?
2020-09-13 20:55,유저13,규칙 4개 정도 정한 거 같아서 
2020-09-13 20:55,유저11,네네 없으시면 문제해결로 넘어가도 될 것 같아요!
2020-09-13 20:56,유저9,넵!!
2020-09-13 20:56,유저11,"문제해결 전략에 뭘 넣어야할까요,,ㅎㅎ"
2020-09-13 20:56,유저22,음
2020-09-13 20:56,유저10,흠..
2020-09-13 20:57,유저13,"그 때 예시 보여주신 건 
본격적인 토의 전 충분한 사전 지식 확보
토의를 통하여 다수결로 문제 해결 방향 모색
빠른 개발 프로세스를 위해 구현을 최우선으로 처리
이런 거였는데 ,, 솔직히 거기서 거기 아닐까요 ?,,ㅎㅎ"
2020-09-13 20:57,유저11,맞아요 거기서 거기기도 하고
2020-09-13 20:57,유저11,전략에 규칙 섞여 들어간 느낌도
2020-09-13 20:57,유저11,"약간 있고,,ㅎ"
2020-09-13 20:58,유저10,최선의 결과물을 위해 상호간의 소통에 있어 항상 최선을 다한다.. 뭐 이런 거
2020-09-13 20:59,유저10,어떤가요..
2020-09-13 20:59,유저11,괜찮을 것 같아요 뭔가 제2의 규칙느낌이지만ㅋㅋㅋㅋㅋ
2020-09-13 20:59,유저12,좋아요!
2020-09-13 20:59,유저9,좋습니당
2020-09-13 20:59,유저22,좋아용
2020-09-13 20:59,유저13,좋아요 !! 진짜 규칙과 약가 ㄴ경계가 애매모호 하네요 ㅜㅜ
2020-09-13 20:59,유저11,아 그리고
2020-09-13 21:00,유저11,구현을 최우선한다고 적힌 부분에서 그냥 생각난건데
2020-09-13 21:00,유저11,설계 과정?에
2020-09-13 21:00,유저11,조금 신경을 쓴다는 내용 어떨까요
2020-09-13 21:00,유저11,"구현도 중요하지만 설계하는 것도 중요한 것 같아서,,"
2020-09-13 21:00,유저10,넵 괜찮아요
2020-09-13 21:00,유저10,설계과정에서 모르는 부분 도와가면서 한다 뭐 이런 느낌?!
2020-09-13 21:01,유저10,으로 넣으면 괜찮지 않을까요
2020-09-13 21:01,유저11,말을 다듬어봐야하는데 흐음
2020-09-13 21:02,유저10,저희의 전략을 쓰는 거니까 의견 자유롭게 써도 괜찮을 거 같습니당
2020-09-13 21:02,유저11,"설계 과정에 비중을 두어 체계적으로 구현하는 것을 목표로 하며, 서로의 의견을 자유롭게 공유한다..?"
2020-09-13 21:02,유저11,"ㅋㅋ,,"
2020-09-13 21:03,유저12,설계 과정에서 조원 모두가 협동하여 난제를 함께 풀어낸다
2020-09-13 21:03,유저12,뭐
2020-09-13 21:03,유저12,이런
2020-09-13 21:03,유저13,좋아요 !! 근데 최선의 결과물을 위해 상호간의 소통에 있어 항상 최선을 다한다 이거랑 그럼 따로 쓸 수는 없겠네용
2020-09-13 21:03,유저13,"뭔가 비슷한 느낌이라 ,,!?"
2020-09-13 21:03,유저11,그러면
2020-09-13 21:03,유저13,아니 최선을 다한다고 자유롭게 공유니까
2020-09-13 21:03,유저11,1. 최선의 결과물을 위하여 상호간의 소통에 최성을 다한다
2020-09-13 21:03,유저13,"따로 써도 괜찮을 거 같기두 해용 ,,"
2020-09-13 21:03,유저11,2. 설계 과정에 비중을 두어 체계적으로 구현하는 것을 목표로 한다
2020-09-13 21:03,유저11,로 할까요!
2020-09-13 21:04,유저22,넵!
2020-09-13 21:04,유저13,네넹 !! 좋아요 !!
2020-09-13 21:04,유저9,넵넵!
2020-09-13 21:04,유저11,3번째 또 쓸 것 있을까욥
2020-09-13 21:04,유저11,없으면 넘어갈까요??
2020-09-13 21:04,유저13,"사전 지식 확보에 대한 내용이 들어가도 좋을 거 같은데요 !!.. 각자 어느 정도의 기본적인 자료 조사를 해서 모인다거나 뭐 그런 느낌으로 ,, 근데 이것도 약간 조규칙 느낌도 나고 ,,"
2020-09-13 21:05,유저9,적절한 역할 수행을 위해 팀 구성원 전원이 충분한 사전 학습에 임하도록 한다
2020-09-13 21:05,유저9,"약간 요런 느낌일까요 ,,,"
2020-09-13 21:05,유저13,좋아요 !
2020-09-13 21:06,유저11,"● 최선의 결과물을 위하여 상호 간의 소통에 최선을 다한다.
● 설계 과정에 비중을 두어 체계적으로 구현하는 것을 목표로 한다.
● 토의 전, 원활한 토의를 위해 사전 지식을 확보한다.
● 적절한 역할 수행을 위해 팀 구성원 전원이 충분한 사전 학습에 임한다."
2020-09-13 21:06,유저11,지금 이렇게 네 개 적었어요!
2020-09-13 21:06,유저22,네 개가 딱 좋은 것 같아요ㅕ!
2020-09-13 21:07,유저11,넵 그럼 주요 업무 대강 분배하고
2020-09-13 21:07,유저13,"좋아요 !!
● 토의 전, 원활한 토의를 위해 사전 지식을 확보한다.
● 적절한 역할 수행을 위해 팀 구성원 전원이 충분한 사전 학습에 임한다.
이 두개가 비슷하다고 느껴지시면 하나 빼셔도 될 거 같구요"
2020-09-13 21:07,유저11,그러면 될 것 같아요!
2020-09-13 21:07,유저13,네넹 !!
2020-09-13 21:07,유저11,약간 다르긴 하니까
2020-09-13 21:07,유저11,그냥 둬도 괜찮을 것 같아요!
2020-09-13 21:07,유저22,넵넵!
2020-09-13 21:07,유저11,주요 업무 분배 어떻게  진행할까요!
2020-09-13 21:08,유저13,크게 6개로 먼저 업무를 짜야할 거 같은데
2020-09-13 21:08,유저11,"코딩 과정도 설계 구현 면으로 나눌까요,,?"
2020-09-13 21:08,유저11,그냥 형식적으로 적는 느낌이라 실상이랑 별로 관계는 없을 것 같긴 해서
2020-09-13 21:10,유저13,네넹 !! 대강 정하는 거라면 괜찮은 거 같아요 !! 설계 과정에 비중을 두어 체계적인 구현을 할 거라고 적기도 했구요
2020-09-13 21:10,유저11,사전 지식 확보가 전략에 들어갔으니까
2020-09-13 21:10,유저11,구글링은 전체 주요 업무에 넣을까요??
2020-09-13 21:11,유저9,그래도 괜찮을 것 같아요!
2020-09-13 21:11,유저22,좋습니다
2020-09-13 21:12,유저13,"혹시 저희 프로젝트 하면서 논문들도 많이 찾아봐야 하는 그 정도일까요 ?,, 그렇다면 한 명 따로 빼도 될 것 같아서요"
2020-09-13 21:12,유저12,혹시 발표도 하나용
2020-09-13 21:12,유저9,제 생각에 저 예시 문서는 4학년 수업이라고 했으니까 난이도에 차이가 좀 있지 않을까 싶기도 하네요
2020-09-13 21:14,유저13,설계 발표 한 번 구현 발표 한 번으로 기억하는데
2020-09-13 21:15,유저10,"그러면 ex) 기획총괄 1명, 구현총괄 1명, 자료분석총괄/발표 1명, 구현(코딩) 2명 이런 식으로 넣을까요?!"
2020-09-13 21:15,유저13,사진
2020-09-13 21:15,유저12,넵넵
2020-09-13 21:16,유저11,네네 좋아요!
2020-09-13 21:16,유저9,좋습니다!
2020-09-13 21:17,유저11,하고 싶은 거
2020-09-13 21:17,유저11,가져갈까요?
2020-09-13 21:17,유저10,"기획, 구현, 자료분석 총괄을 1명씩 맡고 나머지 분들은 두가지정도 분야를 도와서 하는걸로 적어도 괜찮을 거 같습니다..!"
2020-09-13 21:17,유저11,ㅋㅋㅋ 기획총괄/구현총괄/자료분석총괄/발표/구현 2
2020-09-13 21:18,유저12,실례가 안된다면 발표를 해도 될까요오오
2020-09-13 21:18,유저10,넵 편하게 말씀해주세요 ~
2020-09-13 21:18,유저13,"그렇다면 저는 자료분석 ,,"
2020-09-13 21:18,유저22,기획총..거ㅣㄹ
2020-09-13 21:18,유저13,자료분석 가도 구현은 같이 도와서 하는 걸로 ..!!
2020-09-13 21:19,유저10,네넵
2020-09-13 21:19,유저9,혹시 저희 후반부에 구현은 어떤 형식으로 할까요?
2020-09-13 21:19,유저9,웹이든 앱이든 뭔가 플랫폼을 약간 정해야 할 것 같은데
2020-09-13 21:19,유저11,"음,, 개발 경험이 거의 없어서,,ㅠㅠ"
2020-09-13 21:19,유저9,기술 스택도 약간 서로 겹치는 쪽으로 정해야 나중에 더 편할 것 같구요...!
2020-09-13 21:20,유저22,아직 초기 단계니까 PBL 수업 들어보고 결정하는 건 어떨까요?
2020-09-13 21:20,유저10,흠 저는 저번 학기에 장고로 웹개발을 참여하기는 했습니다! 근데 아직 완벽하지는 않고요ㅠ
2020-09-13 21:20,유저10,아 이것도 괜찮아요!
2020-09-13 21:21,유저13,앱이 훨씬 더 복잡하다고 생각되어서 .. 웹으로 대강 방향 잡고 pbl 진행 보면서 앱을 해야할 것 같다면 그 때 정확히 정할까요 ?..
2020-09-13 21:21,유저22,네 좋아요!
2020-09-13 21:21,유저22,웹하다가 각나오면 앱으로 가곸ㅋㅋㅋㅋ
2020-09-13 21:21,유저9,넵넵!
2020-09-13 21:22,유저10,그럼 저희 업무 나눈 거를 임의로 적어두고 규칙에 상의 후 업무를 추가/변동한다를 적으면 어떨까요?!
2020-09-13 21:22,유저12,좋은 것 같아요!
2020-09-13 21:22,유저22,상의 후 변동이 가장 베스트인 것 같습니다!
2020-09-13 21:22,유저13,네넹 !! 좋아요 !!
2020-09-13 21:22,유저9,좋아요!
2020-09-13 21:23,유저9,그럼 남은게 구현이니까 저도 일단은 구현으로 들어가야겠네요!
2020-09-13 21:23,유저10,넵 그럼 저도요..!
2020-09-13 21:23,유저13,"아뇨 ,, 원하시는 거 말씀하시면 겹치는 사람끼리 다시 정하면 되니까요 ㅜㅅㅜ .... 선착순은 아니니까요 ,,!!"
2020-09-13 21:24,유저22,네네 일단 임의로 하는거니까
2020-09-13 21:24,유저22,ㅋㅋㅋㅋ
2020-09-13 21:24,유저13,다음주에 과제 나오면 또 바뀔 거 같긴한데
2020-09-13 21:25,유저13,"그럼 일단 임의로 그냥 적어서 낼까요 ?,, "
2020-09-13 21:25,유저9,넵넵!!
2020-09-13 21:25,유저22,좋아요!
2020-09-13 21:26,유저13,혹시 효정님이 파일에 적고 계신 건가요 ?
2020-09-13 21:26,유저11,앗 네네
2020-09-13 21:26,유저11,적느라 답을 못 했네요 ㅠㅠㅠ
2020-09-13 21:27,유저13,적는데 막히는 부분 있으실까용 !!?
2020-09-13 21:27,유저11,음 주요 업무 분배가
2020-09-13 21:27,유저11,계속 헷갈려섴ㅋㅋㅋㅋㅋ
2020-09-13 21:27,유저10,앗
2020-09-13 21:28,유저11,기획총괄/구현총괄/자료분석총괄/발표/구현 2
2020-09-13 21:28,유저11,여기서
2020-09-13 21:28,유저22,친구한테 물어보니까 pbl1 때 스키마 다같이 한데용
2020-09-13 21:28,유저11,구현총괄 자리만
2020-09-13 21:28,유저11,비는거 맞죠??
2020-09-13 21:29,유저10,"기획총괄, 자료분석 / 자료분석 총괄, 구현 / 구현 총괄 / 구현 / 구현, 기획"
2020-09-13 21:29,유저10,이런 식…으로..?!
2020-09-13 21:30,유저11,사진
2020-09-13 21:30,유저11,일단 이렇게 적어놨는데
2020-09-13 21:30,유저11,"뭔가 ,, 틀린 것 같아섴ㅋㅋㅋㅋㅋ"
2020-09-13 21:30,유저11,옹 그렇군요!
2020-09-13 21:31,유저13,그냥 저렇게 적어서 내면 괜찮은 거 같은데용 ..!!! 고생하셨어요 ㅜㅜ
2020-09-13 21:31,유저11,아니에요! 적기밖에 안 했는걸요!
2020-09-13 21:31,유저12,아유 그래도 고생하셨어요
2020-09-13 21:31,유저12,^^
2020-09-13 21:31,유저9,원래 정리하는게 제일 힘들죠!!! 고생하셨습니당
2020-09-13 21:31,유저22,감사합니다 효정님 ㅠ
2020-09-13 21:31,유저10,짝짝 감사합니당
2020-09-13 21:32,유저11,파일: DB는 자유예요_조 구성.pdf
2020-09-13 21:32,유저11,논의하느라 다들 고생하셨어요ㅠㅠ 혹시 수정할 거 있을까요!?
2020-09-13 21:32,유저22,어 오타 있어요!
2020-09-13 21:32,유저22,조 규칙 1번에 화의!
2020-09-13 21:32,유저11,헉 감사합니다
2020-09-13 21:32,유저22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
