create_date,author_comment_id,content,node_code_id
2020-05-05 16:57,37,계정 바꾸는데 자꾸 저걸로 되네요 ㅠㅠ,81823264
2020-05-05 16:57,37,헉 죄송합니다 저였어요!!,81823264
2020-05-05 16:57,26,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,81823264
2020-05-05 16:58,37,아하 이제 저로 됐습니다!,81823264
2020-05-05 16:58,26,감사합니당,81823264
2020-05-05 17:02,36,눈치만보는 우리들,81823264
2020-05-05 17:02,34,이모티콘,81823264
2020-05-05 17:03,35,이모티콘,81823264
2020-05-05 17:12,36,제,81823264
2020-05-05 17:12,36,목소리,81823264
2020-05-05 17:12,36,들리나요?,81823264
2020-05-05 17:12,26,ㅏ니요,81823264
2020-05-05 17:12,26,!,81823264
2020-05-05 17:12,35,아니요!,81823264
2020-05-05 17:12,36,아,81823264
2020-05-05 17:12,36,혼자,81823264
2020-05-05 17:12,36,열심히,81823264
2020-05-05 17:13,36,말하고있었네,81823264
2020-05-05 17:13,35,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,81823264
2020-05-05 17:13,36,잠시만 설정하고올게요,81823264
2020-05-05 17:14,36,저,81823264
2020-05-05 17:14,36,나갔다가,81823264
2020-05-05 17:14,36,다시들어올게요 ㅠㅠ,81823264
2020-05-05 17:15,36,저,81823264
2020-05-05 17:15,36,컴퓨터에선 마이크가 인식되는데,81823264
2020-05-05 17:15,36,이 프로그램에서는 안되나봐여..ㅠ,81823264
2020-05-05 17:20,35,https://news.kotra.or.kr/user/globalBbs/kotranews/3/globalBbsDataView.do?setIdx=242&dataIdx=110994,81823264
2020-05-05 17:36,34,https://m.blog.naver.com/shj5545/220754139681,81823264
2020-05-05 18:41,37,"경제적, 사회적 자본도 갖추지 못한 사람들 ex. 홈리스, 조손가정 등",81823264
2020-05-05 19:16,34,사진,81823264
2020-05-05 19:16,36,이모티콘,81823264
2020-05-05 19:16,37,"파일: 그룹6 회의록 (4월28일, 5월5일).docx",81219120
2020-05-05 19:16,37,회의록 한 번 만 봐주세요~!,81219120
2020-05-05 19:16,34,이모티콘,81219120
2020-05-05 19:16,37,수정할꺼 없으시면 수진이 그림이랑 함께 바로 카페에 올릴게욥!,81219120
2020-05-05 19:17,36,회의록,81219120
2020-05-05 19:17,36,괜찮아보입니다😊,81219120
2020-05-05 19:17,35,회의록 좋습니다!!,81219120
2020-05-05 19:18,26,저도 좋은 것 같습니다!!,81219120
2020-05-05 19:18,35,수고하셨습니다!!,81219120
2020-06-09 17:34,38,http://t1.daumcdn.net/cafeattach/1K7J9/b73269233732a6b7ebd90b119669d1211c66f0d8,81219120
2020-06-09 17:34,38,http://t1.daumcdn.net/cafeattach/1K7J9/4145b8244370cf1f9d76981a3ecd8ceea76833de,81219120
2020-06-09 17:41,38,http://blogfiles.naver.net/MjAxOTEyMThfMTEg/MDAxNTc2NjcxOTQxNjE2.qJfhhYbYgUqFSXfjgWs4iPDyZ18cdo5eg3fguAuPqhQg.u1iInB64vzliYFNN633751gpLvm_e46-STOVtGKRXsYg.PNG.ojh919/image.png,81219120
2020-06-09 17:53,38,https://mblogthumb-phinf.pstatic.net/20090926_273/power2people_1253964057825GsY5D_jpg/pic9_power2people.jpg?type=w210,81219120
2020-06-09 17:56,35,사진,81219120
2020-06-09 17:56,38,https://pds.joins.com/news/component/htmlphoto_mmdata/201304/05/htm_20130405132640104011.gif,81219120
2020-06-09 18:03,38,https://www.google.co.kr/url?sa=i&url=http%3A%2F%2Fm.segye.com%2Fview%2F20161004003705&psig=AOvVaw2BS0sm15LGXNhMrNh7Pkaj&ust=1591779351606000&source=images&cd=vfe&ved=0CAIQjRxqFwoTCIiCkKqu9OkCFQAAAAAdAAAAABAO,81219120
2020-06-09 18:09,35,끊겼네요ㅠ ,81219120
2020-06-09 18:09,36,저희 어떻게 할까요..?,81219120
2020-06-09 18:10,35,근데 저랑,81219120
2020-06-09 18:10,35,수진이랑,81219120
2020-06-09 18:10,35,"팀플이 있어서,,,",81219120
2020-06-09 18:10,37,그렇군요,81219120
2020-06-09 18:10,36,아예 회의시간을 잡을까요?,81219120
2020-06-09 18:10,34,"혹시 시간을 한번 더 잡고 얘기하는건 어떨까유,,,",81219120
2020-06-09 18:10,37,여러분 저희....,81219120
2020-06-09 18:10,34,넹넹,81219120
2020-06-09 18:10,37,다음주 월요일에 회의하는거,81219120
2020-06-09 18:10,37,"오바일까요,,,,?",81219120
2020-06-09 18:10,35,월요일은,81219120
2020-06-09 18:10,35,"시험이 있어서,,,",81219120
2020-06-09 18:10,36,음,81219120
2020-06-09 18:10,26,저두,81219120
2020-06-09 18:10,35,"스터디랑,,,",81219120
2020-06-09 18:10,35,ㅠㅠ,81219120
2020-06-09 18:10,37,헉......,81219120
2020-06-09 18:10,36,좀 늦지않을까 싶긴한데,81219120
2020-06-09 18:10,26,월화수 다 시험이 있어서 ;ㅁ;,81219120
2020-06-09 18:10,37,"그렇군요,,,,,,",81219120
2020-06-09 18:11,34,"주말중은 바쁘신가요,,,",81219120
2020-06-09 18:11,34,?,81219120
2020-06-09 18:11,36,전 일요일 오전만 아니라면..,81219120
2020-06-09 18:11,35,주말중,81219120
2020-06-09 18:11,35,괜찮습니다!,81219120
2020-06-09 18:11,36,다른분들은,81219120
2020-06-09 18:11,36,어떠세요?,81219120
2020-06-09 18:11,38,토요일이,81219120
2020-06-09 18:11,38,저는 좋습니다,81219120
2020-06-09 18:11,38,일요일도 괜찮긴한데,81219120
2020-06-09 18:11,35,음 일요일보다,81219120
2020-06-09 18:11,26,"저도 주말 괜찮아요 굳이 ㅇ나눈다면 토>일 입니다 ,,,",81219120
2020-06-09 18:11,38,다음주에 시험이 많아서ㅜ_ㅜ,81219120
2020-06-09 18:11,35,저도 토요일이 괜찮습니다!,81219120
2020-06-09 18:11,37,"저,,,,,,",81219120
2020-06-09 18:12,36,오...,81219120
2020-06-09 18:12,35,"사실 금요일도 괜찮아요,,,",81219120
2020-06-09 18:12,36,뭔가 안될 것 같은..,81219120
2020-06-09 18:12,37,"토요일에,,, 마감이 세개가 있어서 ㅠㅠㅠㅠ",81219120
2020-06-09 18:12,35,"흠,,,ㅠㅠ",81219120
2020-06-09 18:12,35,그럼,81219120
2020-06-09 18:12,35,일단,81219120
2020-06-09 18:12,36,하핫..,81219120
2020-06-09 18:12,26,"저도 금요일도 괜찮아요 ,,,,",81219120
2020-06-09 18:12,37,너무 개인사정이긴한데 ㅠㅠㅠㅠ,81219120
2020-06-09 18:12,34,저도 금요일 괜찮습니다,81219120
2020-06-09 18:12,35,날짜를 다 올려볼까요..?,81219120
2020-06-09 18:12,26,ㅎㅁㅎ,81219120
2020-06-09 18:12,38,다,81219120
2020-06-09 18:12,38,시험기간이니까,81219120
2020-06-09 18:12,38,괜차나 민경아,81219120
2020-06-09 18:12,36,저는 다좋아요~,81219120
2020-06-09 18:12,38,!!,81219120
2020-06-09 18:12,35,음,81219120
2020-06-09 18:12,38,그러면 금요일은,81219120
2020-06-09 18:12,36,일요일오전뺴고는 다좋습니다,81219120
2020-06-09 18:12,38,조금 덜 부담될까?!,81219120
2020-06-09 18:13,35,금요일 어때요 다들?/,81219120
2020-06-09 18:13,37,"일요일은 안될까요,,,,?",81219120
2020-06-09 18:13,35,"일요일,,,음,,,",81219120
2020-06-09 18:13,37,아맞다,81219120
2020-06-09 18:13,36,일요일 오후면 저는 좋습니다,81219120
2020-06-09 18:13,35,오후면,81219120
2020-06-09 18:13,35,"괜찮습니다,,",81219120
2020-06-09 18:13,34,전 일요일도 괜찮습니당,81219120
2020-06-09 18:13,35,시험전날이지만,81219120
2020-06-09 18:13,36,저녁쯤 어때요?,81219120
2020-06-09 18:13,35,빨리 하면 되지 않을까요!,81219120
2020-06-09 18:13,36,저녁먹기 직전!,81219120
2020-06-09 18:13,36,4시!,81219120
2020-06-09 18:13,34,조아용,81219120
2020-06-09 18:13,37,"저는 일요일이면 그저 감사합니다,,,,",81219120
2020-06-09 18:13,35,그럼 그나마 되는 날이,81219120
2020-06-09 18:13,26,저도 괜찮아용,81219120
2020-06-09 18:13,35,일요일이니까,81219120
2020-06-09 18:14,35,일요일 4시?,81219120
2020-06-09 18:14,38,알겟서욤,81219120
2020-06-09 18:14,35,로 할까요?,81219120
2020-06-09 18:14,34,넵넵,81219120
2020-06-09 18:14,37,전 조아용,81219120
2020-06-09 18:14,36,ㅎㅎㅎ 좋아요다들,81219120
2020-06-09 18:14,38,그러면 그때까지,81219120
2020-06-09 18:14,38,뭔가,81219120
2020-06-09 18:14,38,하나씩,81219120
2020-06-09 18:14,38,맡아서,81219120
2020-06-09 18:14,38,생각해오는게,81219120
2020-06-09 18:14,38,"좀 더 효율적이지 않을까요,,?!",81219120
2020-06-09 18:14,36,맞습니다,81219120
2020-06-09 18:14,34,좋습니당,81219120
2020-06-09 18:15,26,넹넹,81219120
2020-06-09 18:15,35,넹넹,81219120
2020-06-09 18:17,36,어떤 걸 맡을지 정하나요?,81219120
2020-06-09 18:17,37,안그래도 보고 있었는데,81219120
2020-06-09 18:17,37,어떤 걸 맡아야 할지,81219120
2020-06-09 18:17,37,잘 모르겠네요 ㅠㅠ,81219120
2020-06-09 18:17,36,일단은 막연하게,81219120
2020-06-09 18:18,36,찾아오는걸로할까요 그럼?,81219120
2020-06-09 18:18,36,그럼 너무 중구난방인가..,81219120
2020-06-09 18:19,37,"각자 경제적 자본, 사회적 자본, 문화적 자본을 기반으로 층 구분하는 기준 생각해오고(민지언니가 보내준 BBC처럼 문장으로) / 각각에 해당되는 구체적인 경, 사, 문 자본들의 예시(우리가 지금까지 했던 주거, 옷, 직업 등)를 대략적으로 생각해오는게 어떨까요??",81219120
2020-06-09 18:19,37,뭔갈 나누기는 애매해보여서 ㅠㅠ 각자 대략적으로 생각해보면 좋을 걸 적어봤어요!!,81219120
2020-06-09 18:20,37,회의때 생각해내는 것보다 미리 하면 효율적이지 않을까 해서요..!,81219120
2020-06-09 18:21,35,넵넵!,81219120
2020-06-09 18:21,26,각자 다 준비해와서 실시간으로 채택하면 좀,81219120
2020-06-09 18:21,26,더 빨리 딱딱 진행될거 같아여 ㅎㅁㅎ,81219120
2020-06-09 18:21,36,알겠습니다~~,81219120
2020-06-09 18:21,38,조아용,81219120
2020-06-09 18:21,37,이모티콘,81219120
2020-06-14 15:50,26,"재훈 김 is inviting you to a scheduled Zoom meeting.
 
Topic: 재훈 김의 Zoom 회의
Time: Jun 14, 2020 04:00 PM Seoul
 
Join Zoom Meeting
https://us04web.zoom.us/j/4041045826?pwd=Si9LME5GWWRMbGZCTUZyY0xvMEJtUT09
 
Meeting ID: 404 104 5826
Password: 0Hdwr5",81219120
2020-06-14 15:50,26,여기서 할까유 여러분,81219120
2020-06-14 15:50,35,넵~,81219120
2020-06-14 15:59,34,넵넵,81219120
2020-06-14 16:00,37,저만 안들어가진 건가요??,81219120
2020-06-14 16:00,35,저도 안들어가져요!,81219120
2020-06-14 16:00,26,헉,81219120
2020-06-14 16:00,37,아하,81219120
2020-06-14 16:00,26,열심히 수락을,81219120
2020-06-14 16:00,26,누르고 있습니당,81219120
2020-06-14 16:00,26,!!,81219120
2020-06-14 16:01,35,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,81219120
2020-06-14 16:05,34,파일: KCI_FI001822530.pdf,66363004
2020-06-14 16:09,35,파일: 2018 한국의 직업정보.pdf,76090087
2020-06-14 16:10,35,파일: kyobo_10083324.pdf,38829062
2020-06-14 16:11,35,사진,38829062
2020-06-14 16:11,35,사진,38829062
2020-06-14 16:11,35,사진,38829062
2020-06-14 16:12,36,사진,38829062
2020-06-14 16:12,36,사진,38829062
2020-06-14 16:13,36,https://news.joins.com/article/10900954,38829062
2020-06-14 16:13,36,사진,38829062
2020-06-14 16:16,26,사진,38829062
2020-06-14 16:16,26,사진,38829062
2020-06-14 16:16,26,사진,38829062
2020-06-14 16:17,26,사진,38829062
2020-06-14 16:17,26,사진,38829062
2020-06-14 16:18,26,사진,38829062
2020-06-14 16:18,26,사진,38829062
2020-06-14 16:18,26,사진,38829062
2020-06-14 16:18,26,사진,38829062
2020-06-14 16:20,26,"- 계급요소(유산자, 무산자 등)를 우리 계급 지도에 적용시킨다면?
    - 층별로 나누어놓은 주거 형태를 변경
        - 펜트하우스 -> 초고가의 펜트하우스/개인주택 등 자가소유 (+자가 외의 부동산 소유)
        - 3~10F -> 아파트/주택 등의 자가소유 또는 이러한 매매 금액에 준하는 전/월세 거주
        - 1~3F -> 저가형 거주시설의 자가소유(원룸, 투룸, 오래된 빌라, 오래된 아파트 등) 또는 이러한 매매 금액에 준하는 전/월세 거주
        - 지하실 -> 저가형 거주시설 임대형 거주(전/월세) 또는 공공복지 거주시설(주공아파트) 등 거주
        - 야외 -> 거주시설에 살고 있지 아니함",38829062
2020-06-14 16:20,26,"- 현대 사회에서 주거 형태는 개인의 직업과 상대적으로 밀접한 관련이 있음(부모의 재산이 많더라도, 일반적으로 자녀가 좋은 직업을 가지는 것이 일반적임)
    - 따라서 직업 역시 계급요소로 지정한 주거형태와 밀접한 연관성이 있음
        - 직업에 대해 공신력 있는 지표 사용
        - : 한국표준직업분류",38829062
2020-06-14 16:21,26,"- : 한국표준직업분류
			https://kssc.kostat.go.kr:8443/ksscNew_web/revision002.pdf
			http://laborstat.moel.go.kr/hmp/tblInfo/TblInfoList.do?menuId=0010001100101102&leftMenuId=0010001100101&bbsId=",38829062
2020-06-14 16:21,26,"- 실제 임금 분류 가능한 곳
 
http://laborstat.moel.go.kr/hmp/tblInfo/TblInfoList.do?menuId=0010001100101102&leftMenuId=0010001100101&bbsId=",38829062
2020-06-14 16:21,37,파일: 그룹지도_민경.docx,42246728
2020-06-14 16:27,38,사진,42246728
2020-06-14 16:28,38," 
연봉 10억이상 = 1566명 (신)
연봉 5~10억 = 4530명 (황제)
연봉 3~5억 = 1만 1811명 (황족)
연봉 1~3억 = (39만 7506명 (왕족)
연봉 8000~1억 = 42만 6755명 (귀족)
연봉 5천 ~ 8천 = 188만 8080명 (부르주아)
연봉 3천 ~ 5천 = 272만 4732명 (시민)
연봉 2천 ~ 3천 = 216만 4032명 (평민)
연봉 2천만 이하 = 285만 3281명 (혁명가)
과세미달자 : 62명 (몽상가)
",42246728
2020-06-14 16:29,36,경제적 자본의 근거로 좋은 것 같습니다,42246728
2020-06-14 16:34,38,사진,42246728
2020-06-14 16:36,36,사진,42246728
2020-06-14 16:47,26,사진,42246728
2020-06-14 16:53,36,"다주택 /  본인의 집 소유 / 전세 / 월세 / 옥탑, 쪽방, 비닐집",42246728
2020-06-14 16:59,26,사진,42246728
2020-06-14 17:00,26,사진,42246728
2020-06-14 17:08,36,사진,42246728
2020-06-14 17:08,36,사진,42246728
2020-06-14 17:11,26,사진,42246728
2020-06-14 17:12,36,사진,42246728
2020-06-14 17:12,36,사진,42246728
2020-06-14 17:14,36,사진,42246728
2020-06-14 17:15,36,이거 마지막꺼,42246728
2020-06-14 17:15,36,괜찮지않나요? 서울 데이터도 따로있고..,42246728
2020-06-14 17:15,35,좋은거 같아요!,42246728
2020-06-14 17:16,26,사진,42246728
2020-06-14 17:16,36,"이거보면 월세는 1,2분위가 가장많이 쓰고 전세는 3~6분위가 많이쓴다는걸 알 수 있어요",42246728
2020-06-14 17:16,26,2018년 대도시에 속한 변수만 따로 골라서,42246728
2020-06-14 17:16,26,소득계층별로 자가 전세 월세로 나눠서 볼 수가 있네욤,42246728
2020-06-14 17:18,26,사진,42246728
2020-06-14 17:19,26,"그래프를 예쁘게 못 나타내긴 하는데
 
왼쪽부터 중위소득 50%미만의 자가, 전세, 월세
50~100% 미만 자가, 전세, 월세
100~150% 미만 자가, 전세, 월세,
150%이상 자가, 전세, 월세 비율
 
3개씩 끊어서 보면 됩니당",42246728
2020-06-14 17:26,26,사진,42246728
2020-06-14 17:28,26,사진,42246728
2020-06-14 17:36,26,사진,42246728
2020-06-14 17:43,35,파일: kyobo_10083324.pdf,69773423
2020-06-14 17:43,35,사진 3장,69773423
2020-06-14 17:44,35,사진,69773423
2020-06-14 18:03,26,"맨윗층 : 관리자 (월 900만원 대)
 
2층 : 전문가 및 관련 종사자, 사무 종사자 (월 400만원 대)
 
1층 : 전직종, 장치 및 기계조작 및 조립 종사자, 기능원 및 관련 기능 종사자, 판매 종사자(월 300만원 대)
 
지하 : 농림어업 숙련 종사자, 단순노무 종사자, 서비스 종사자(월 200만원 대)",69773423
2020-06-14 18:07,26,사진,69773423
2020-06-14 18:08,26,사진,69773423
2020-06-14 18:09,26,"1.관리자
 

 

 
11.공공 기관 및 기업 고위직
 

12.행정ㆍ경영 지원 및 마케팅 관리직
 

13.전문 서비스 관리직
 

 
14.건설ㆍ전기 및 생산 관련 관리직
 

15.판매 및 고객 서비스 관리직
 
2.전문가 및 관련 종사자
 

 

21.과학 전문가 및 관련직
 

 
22.정보 통신 전문가 및 기술직
 

23.공학 전문가 및 기술직
 

 
24.보건ㆍ사회복지 및 종교 관련직
 

25.교육 전문가 및 관련직
 

 
26.법률 및 행정 전문직
 

 
27.경영ㆍ금융전문가 및 관련직
 

28.문화ㆍ예술ㆍ스포츠 전문가 및 관련직
 
3.사무 종사자
 

 

 
31.경영 및 회계 관련 사무직
 

32.금융 사무직
 

 
33.법률 및 감사 사무직
 

 
39.상담ㆍ안내ㆍ통계 및 기타 사무직
 
4.서비스 종사자
 

 

41.경찰ㆍ소방 및 보안 관련 서비스직
 

42.돌봄ㆍ보건 및 개인 생활 서비스직
 

43.운송 및 여가 서비스직
 

 
44.조리 및 음식 서비스직
 

5.판매 종사자
 

 

 
51.영업직
 

 

52.매장 판매 및 상품 대여직
 

53.통신 및 방문ㆍ노점 판매 관련직
 
6.농림ㆍ어업 숙련 종사자
 

 

61.농ㆍ축산 숙련직
 

 
62.임업 숙련직
 

 
63.어업 숙련직
 

7.기능원 및 관련 기능 종사자
 

 
71.식품가공 관련 기능직
 

 
72.섬유ㆍ의복 및 가죽 관련 기능직
 

73.목재ㆍ가구ㆍ악기 및 간판 관련 기능직
 

74.금속 성형 관련 기능직
 

 
75.운송 및 기계 관련 기능직
 

76.전기 및 전자 관련 기능직
 

77.정보 통신 및 방송장비 관련 기능직
 

78.건설 및 채굴 관련 기능직
 

79.기타 기능 관련직
 

8.장치ㆍ기계 조작 및 조립 종사자
 

 
81.식품가공 관련 기계 조작직
 

82.섬유 및 신발 관련 기계 조작직
 

83.화학 관련 기계 조작직
 

 
84.금속 및 비금속 관련 기계 조작직
 

85.기계 제조 및 관련 기계 조작직
 

86.전기 및 전자 관련 기계 조작직
 

87.운전 및 운송 관련직
 

 
88.상하수도 및 재활용 처리 관련 기계 조작직
 
89.목재ㆍ인쇄 및 기타 기계 조작직
 
9.단순노무 종사자
 

 

91.건설 및 광업 관련 단순 노무직
 

92.운송 관련 단순 노무직
 

 
93.제조 관련 단순 노무직
 

 
94.청소 및 경비 관련 단순 노무직
 

95.가사ㆍ음식 및 판매 관련 단순 노무직
 

99.농림ㆍ어업 및 기타 서비스 단순 노무직",69773423
2020-06-14 18:09,26,http://www.moel.go.kr/common/downloadFile.do?file_seq=20180400179&bbs_seq=20180400090&bbs_id=LOCAL1,69773423
2020-06-14 18:10,26,"파일: (참고)제7차 한국표준직업분류_분류항목표 전체(통계청, 직종 전체).pdf",69773423
